"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","lon","lat"
"RT @HelpErase: #HumanRightsDay

Help spread messages of love today. 

<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>
#equality #helperase https://t.co/zTOMR2qWKr",14,FALSE,FALSE,807678158061309952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:33 +0000 2016",NA,NA,"en",7768,TRUE,"Virginia, USA",633287684,"Translator of Geek Speak & Change Evangelist | #Millennial Keynote Speaker | Live Social Video, Digital Marketing Strategist | Host #SMACtalk #FOMOfanz Podcasts",TRUE,"Wed Jul 11 23:09:15 +0000 2012",142790,99055,100548,FALSE,"http://www.iSocialFanz.com/FOMOFanz","Brian Fanzo","Eastern Time (US & Canada)","en",-18000,65918,"iSocialFanz",NA,NA
"RT @al_shaika: #<U+0627><U+0644><U+064A><U+0648><U+0645>_<U+0627><U+0644><U+0639><U+0627><U+0644><U+0645><U+064A>_<U+0644><U+062D><U+0642><U+0648><U+0642>_<U+0627><U+0644><U+0627><U+0646><U+0633><U+0627><U+0646>
#HumanRightsDay
<U+0645><U+0627><U+0630><U+0627> <U+062A><U+0631><U+0649><U+061F>
What do you see?
<U+0644><U+0627><U+062D><U+0642><U+0648><U+0642><U+26A0>
No human rights<U+274C>
#<U+0633><U+0648><U+0631><U+064A><U+0627>
# Syria
@un<U+0085>",3,FALSE,FALSE,807678160728981504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:34 +0000 2016",NA,NA,"und",46,FALSE,"bani jamrah",340744797,"Everyone thinks of changing the world,
But no one thinks of changing himself",TRUE,"Sat Jul 23 05:41:29 +0000 2011",101762,930,15417,FALSE,NA,"ummer_abraham","Quito","en",-18000,1654,"ummer_abraham1",NA,NA
"RT @UKDemockery: ""Grave and systematic violations of the rights of people with disabilities"" - United Nations #HumanRightsDay<U+0085>",90,FALSE,FALSE,807678162687709184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:34 +0000 2016",NA,NA,"en",12,FALSE,"Gloucester, England",719760152,"Church going nutter; trying to keep low profile but failing;hater of all abuse and survivor of child abuse; ex churchyard gardener,pcc member and verger.",FALSE,"Fri Jul 27 08:36:27 +0000 2012",2014,34,1788,FALSE,NA,"Jill Dowles",NA,"en",NA,65,"JillDowles",NA,NA
"#HumanRightsDay https://t.co/4tdxR22C6H",0,FALSE,FALSE,807678162536644608,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:34 +0000 2016",NA,NA,"und",2,FALSE,"Kassel, Germany",766341040118886400,"Born in El Salvador, GLU - LPG Student. Social Justice & changemaker, Equality, Human Rights & Trade Union activist. CrossFit enthusiast!",FALSE,"Thu Aug 18 18:28:36 +0000 2016",170,97,443,FALSE,NA,"Marcelo Alvarenga","Pacific Time (US & Canada)","en",-28800,377,"m_alva_m",NA,NA
"#HumanRightsDay? It seems funny what we've done so far for humanity.",0,FALSE,FALSE,807678164700905472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:35 +0000 2016",NA,NA,"en",0,FALSE,"Islamabad, Pakistan",3672270853,"A Pakistani.
An Extremely Ordinary Person.
A Book Lover.
An Aquarius.
A Learner. 
I Respect Others And Expect The Same.
I Follow Back. No DM.<U+270B>",FALSE,"Thu Sep 24 16:42:25 +0000 2015",522,552,57,FALSE,"http://www.gmail.com","Sumaiya Naz",NA,"en",NA,562,"SumaiyaNa2",NA,NA
"RT @MyDaughtersArmy: #HumanRightsDay https://t.co/9xSF3II474",242,FALSE,FALSE,807678167200759808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:35 +0000 2016",NA,NA,"und",2,FALSE,"Bougie",3243791381,"#blacklivesmatter",TRUE,"Sat May 09 18:28:24 +0000 2015",2394,63,1618,FALSE,NA,"Leslie <ed><U+00A0><U+00BD><ed><U+00B2><U+00A4>",NA,"en",NA,67,"Leslo678",NA,NA
"RT @PENamerican: As we celebrate #HumanRightsDay, send a message of support and solidarity to imprisoned and threatened writers<U+0085>",10,FALSE,FALSE,807678169511763968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:36 +0000 2016",NA,NA,"en",64,FALSE,"Atlanta",187538450,"Vegetarian, Converse wearing Atlanta native. Animal rescue volunteer for Half the Way Home. K-drama, anime fangirl. Creator of quirky poems. Hari bol!",FALSE,"Mon Sep 06 14:24:51 +0000 2010",419,1589,678,FALSE,"http://halfthewayhome.org","MelysahBunting","Eastern Time (US & Canada)","en",-18000,117,"MelysahBunting",NA,NA
"RT @walkermofo: @POTUS I've worked for #HumanRights since I was a kid (many moons ago) and not just on #HumanRightsDay!<U+0085>",1,FALSE,FALSE,807678170014978048,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:36 +0000 2016",NA,NA,"en",41,FALSE,"WhattsamattaU",701551062,"With God all things are possible.  Pentecostal Chaplain. I will block TROLLS & #Trumptrash relentlessly. #PowertoThePeople #NotMyPresident  #alllivesmatter",FALSE,"Tue Jul 17 18:38:04 +0000 2012",6936,1776,280,FALSE,"http://page.is/wspelling","LoveVinylRecords","Pacific Time (US & Canada)","en",-28800,2144,"WSpelling",NA,NA
"RT @KYRNigeria: It's #HumanRightsDay 2016
Download #KnowYourRightsNigeria App here-&gt; https://t.co/1tcOzvkQIF <U+0085> <U+0085>
and access ur righ<U+0085>",3,FALSE,FALSE,807678172494004224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:36 +0000 2016",NA,NA,"en",914,FALSE,"Global",128002776,"I am very humble, calm and reliable. I always tell the truth on all issues. My tweets are very inspiring, informative,educative and motivating...",FALSE,"Tue Mar 30 20:52:12 +0000 2010",115390,662507,455,FALSE,NA,"Adamu hassan","Pacific Time (US & Canada)","en",-28800,371930,"Tweetwizzard",NA,NA
"RT @AmazonWatch: Indigenous Rights are Human Rights! #HumanRightsDay #December10 https://t.co/oQoKwBWFCL https://t.co/riOOX5gaI1",5,FALSE,FALSE,807678172703535104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:36 +0000 2016",NA,NA,"en",12,FALSE,"Vancouver, British Columbia",706869144772186112,"PhD student in tropical ecology @UBCBiodiversity with a passion for conservation and all things wild",FALSE,"Mon Mar 07 15:48:32 +0000 2016",206,155,1416,FALSE,"http://blog.wcs.org/photo/author/agranados/","Alys Granados","Pacific Time (US & Canada)","en",-28800,549,"granadosAlys",NA,NA
"RT @JanUrban12: And the World is Silent? @Who #HumanRightsDay @UNHumanRights @GlobalBioethics Crimes Against Humanity #LivesMatter<U+0085>",2,FALSE,FALSE,807678177262895104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:38 +0000 2016",NA,NA,"en",179,FALSE,"Kentucky, USA",3537724395,"Hello, I'm a Mother of three children, a wife, a daughter and a sister. I have been harmed by Transvaginal Mesh. I help others as I can. Be Blessed my friends.",FALSE,"Thu Sep 03 21:05:15 +0000 2015",13349,218,10758,FALSE,NA,"Tammy Jackson",NA,"en",NA,92,"TammyJa54001341",NA,NA
"RT @AmericanIndian8: #HumanRightsDay #INDIGENOUS #TAIRP https://t.co/4Pl7qt4C1U",60,FALSE,FALSE,807678182627229696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:39 +0000 2016",NA,NA,"und",84,FALSE,"#Slovenia",541988097,"A Hobby - a thing One does to avoid killing someone. An #Atheist by God's choice.",FALSE,"Sat Mar 31 19:09:32 +0000 2012",59418,1437,6372,FALSE,NA,"Eclectic","Ljubljana","en",3600,954,"Dr_Eclectic",NA,NA
"RT @homesNOTcuffs: #HumanRightsDay The right to sit down in a public place should be for everyone, even if the individual is vulnerable and<U+0085>",2,FALSE,FALSE,807678183042666496,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 20:07:39 +0000 2016",NA,NA,"en",486,FALSE,"North Wales Denbighshire",2950141691,"Thoughtful gardener Sometime photographer. Photos my own ( or acknowledged) RTs not endorsements. Politics Arts Social Justice & Info.",TRUE,"Mon Dec 29 22:35:01 +0000 2014",108423,2638,114275,FALSE,NA,"Josephine Thomas",NA,"en-gb",NA,2076,"jobutlerthomas",NA,NA
"RT @ComicsUniversee: #HumanRightsDay  Wanna hear your rights ?! https://t.co/B64rppd8ev",17,FALSE,FALSE,807678187157209088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:40 +0000 2016",NA,NA,"en",6,FALSE,"United States",716040574818783232,"I don't like bullies; I don't care where they're from. ~ Steve Rogers

































Certified HamiltonTrash",TRUE,"Fri Apr 01 23:12:31 +0000 2016",2083,88,4556,FALSE,NA,"Cierra Johnson",NA,"en",NA,192,"AliceLiddel__",NA,NA
"#HumanRightsDay Wenderson Cruz no ar com as mais tocadas! https://t.co/5o6rZgCiZm",0,FALSE,FALSE,807678192127508480,NA,"<a href=""http://twblue.com.mx"" rel=""nofollow"">TW Blue</a>",FALSE,"Sat Dec 10 20:07:41 +0000 2016",NA,NA,"pt",5,FALSE,"Sumar<e9> S<e3>o Paulo",3708499214,"Sumar<e9>, sou locutor na radioweb amizade global! Ou<e7>am l<e1>, http://www.amizadeglobal.com!",FALSE,"Sun Sep 27 23:09:01 +0000 2015",89219,515,2161,FALSE,"http://www.amizadeglobal.com","Marcos Vin<ed>cius",NA,"pt",NA,1093,"marcos_sp0001",NA,NA
"RT @KamalaHarris: Women<U+0092>s rights.
LGBT rights.
Indigenous rights.
Immigration rights.
On #HumanRightsDay, let<U+0092>s re-dedicate ourselves to fi<U+0085>",397,FALSE,FALSE,807678200641966080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:43 +0000 2016",NA,NA,"en",15,FALSE,"ottawa",744391958056009728,"future bbcan prejury flop",TRUE,"Sun Jun 19 04:50:47 +0000 2016",8239,753,6716,FALSE,NA,"jasmine","Pacific Time (US & Canada)","en",-28800,769,"powerofvetHOES",NA,NA
"RT @PoliticalIslam: The Submission of Women in Islam https://t.co/OzPgZyXC9k Be a voice for the voiceless. Spread truth. #HumanRightsDay ht<U+0085>",2,FALSE,FALSE,807678204940947456,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 20:07:44 +0000 2016",NA,NA,"en",220,FALSE,"Australia",42565769,"Atheist, Free thinker hopefully. RT not necessarily endorsement.",TRUE,"Tue May 26 04:38:23 +0000 2009",117995,566,64024,FALSE,NA,"Epicurist",NA,"en",NA,82,"Demontialto",NA,NA
"My favorite holiday #HumanRightsDay. Now more than ever I wish world leaders would reflect on theses rights https://t.co/b4UciqwZF8",0,FALSE,FALSE,807678206387961856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:44 +0000 2016",NA,NA,"en",21,FALSE,"Salt Lake City, UT",831369793,"Human oddity with unconventional sentiments.",TRUE,"Tue Sep 18 16:11:39 +0000 2012",1445,239,655,FALSE,NA,"Amanda Jaylene","Arizona","en",-25200,524,"AmandaJaylene",NA,NA
"RT @andreareimer: Taking back #HumanRightsDay in Vancouver with the launch of 101 Days of Action Against Discrimination. Take the ple<U+0085>",6,FALSE,FALSE,807678208359337984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:45 +0000 2016",NA,NA,"en",160,FALSE,"Vancouver, BC, CANADA",109112234,"Official twitter account of S.U.C.C.E.S.S., one of the biggest non-profit social service agencies in British Columbia.",TRUE,"Thu Jan 28 00:53:22 +0000 2010",4753,3108,2607,FALSE,"http://www.success.bc.ca","S.U.C.C.E.S.S.","Pacific Time (US & Canada)","en",-28800,1888,"SUCCESSCanada",NA,NA
"RT @MsJulieLenarz: It's #HumanRightsDay. Solidarity with sisters systematically abused from Saudi to Iraq let down by gender neutral toilet<U+0085>",60,FALSE,FALSE,807678210322432000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:45 +0000 2016",NA,NA,"en",4,FALSE,"United States, Kaffir Land",746034337359896576,"A proud #ExMuslim, Humanist, Agnostic Atheist, One of #IslamsNonBelievers
#StopEnslavingSaudiWomen",FALSE,"Thu Jun 23 17:37:01 +0000 2016",625,63,325,FALSE,NA,"Kafira Pushtana",NA,"en",NA,124,"pukhtanafem",NA,NA
"RT @GuardianSustBiz: Most companies are unaware of how their supply chain could be vulnerable to human rights abuse #HumanRightsDay https:/<U+0085>",18,FALSE,FALSE,807678211555553280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:46 +0000 2016",NA,NA,"en",367,FALSE,"Paris-London",2852117415,"Head of Sustainability Performance @ENGIEgroup All opinions are my own.",FALSE,"Thu Oct 30 20:46:33 +0000 2014",4879,442,274,FALSE,"https://fr.linkedin.com/in/mariegerard1","Marie G<c9>RARD","Paris","en-gb",3600,414,"MarieGerardGZ",NA,NA
"RT FocusMaldives: #HumanRightsDay | In Pictures: The Struggle To Find Ahmed Rilwan | https://t.co/DJWZwlc7I3 #Foc<U+0085> https://t.co/n1lv2McMmR",0,FALSE,FALSE,807678213954617344,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Sat Dec 10 20:07:46 +0000 2016",NA,NA,"en",140,FALSE,"Maldives",2939169332,"Freedom Fighter. For ever #MDP <ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB>",FALSE,"Mon Dec 22 09:29:10 +0000 2014",204114,2509,1291,FALSE,"http://eithimeethi.wordpress.com","Aneh Velidhoo MDP <U+00AE>",NA,"en",NA,850,"AnehVelidhoo",NA,NA
"Having a livable wage, Healthcare, and an protecting government 
Are ALL human rights #HumanRightsDay",0,FALSE,FALSE,807678216416718848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:47 +0000 2016",NA,NA,"en",13,FALSE,"Indiana, USA",746179667720343552,"A progressive with common sense. A proud supporter of 3rd parties and a patriot of this country.
NEVER choose an evil.
Green Party 2016!",FALSE,"Fri Jun 24 03:14:30 +0000 2016",1220,41,660,FALSE,NA,"Neurax Destroyer",NA,"en",NA,119,"SensibleManiac",NA,NA
"Still no clean water in #Flint. A town poisoned by government. #HumanRightsDay",0,FALSE,FALSE,807678219579232256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:48 +0000 2016",NA,NA,"en",28,FALSE,"Atlanta, Ga",47070597,"Host of #TheGathering on @mybossfm. Pastor @OurNHouse. Educator. Worker @OnJerichoRoad.",TRUE,"Sun Jun 14 10:30:34 +0000 2009",14195,773,7757,FALSE,NA,"Vonnetta L. West","Quito","en",-18000,367,"VonnettaLWest",NA,NA
"RT @DitchtheLabel: Share if you agree and take a stand towards equality for all! #HumanRightsDay https://t.co/zK3Yzy4R0w",3,FALSE,FALSE,807678220195823616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:48 +0000 2016",NA,NA,"en",120,TRUE,"Brighton / London / LA / NY",15564273,"What you think is what you will become. Founder/CEO @DitchtheLabel, MD @HackettandTiger. Activist. ENTJ. Views are exclusively my own. RT/like <U+2260> endorsement.",TRUE,"Wed Jul 23 15:08:36 +0000 2008",9486,15741,3167,FALSE,"http://www.LiamHackett.co.uk","Liam Hackett","London","en",0,519,"DiageoLiam",NA,NA
".@WILUsiek on #Periscope: <U+2714> cz.3-Bedzie zadyma?  Obywatele RP na Krakowskim Przedmiesciu #Smolensk #HumanRightsDay <U+0085> https://t.co/PC7Q1h4sri",0,FALSE,FALSE,807678220288061440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:48 +0000 2016",NA,NA,"pl",22,FALSE,"Rzeczpospolita Polska",3406778243,"Powiedzieli o mnie: Ciemnogr<f3>d, homofob i faszysta (A. Michnik); Bezrobotny alkoholik (G. Miecugow); Wulgarny, agresywny homofob, radosny burak (P. Wronski, GW)",TRUE,"Fri Aug 07 06:13:55 +0000 2015",30616,1469,13518,FALSE,"https://plus.google.com/","Piotr D. Wozniak <U+F8FF>","Warsaw","pl",3600,814,"Piotr_D_Wozniak",NA,NA
"RT @Harryslaststand: On #HumanRightsDay be ashamed if you're a Tory or a member of #UKIP b/c  you have enabled hate, war crimes &amp; bigotry.<U+0085>",86,FALSE,FALSE,807678220711641088,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 20:07:48 +0000 2016",NA,NA,"en",170,FALSE,"Cornwall",749710462661562368,"Stand up for Justice, Tolerance, Equality and Peace...................RT not necessarily endorsement",FALSE,"Sun Jul 03 21:04:38 +0000 2016",49813,800,43169,FALSE,NA,"Kernow4Corbyn",NA,"en-GB",NA,92,"kernow4corbyn",NA,NA
"RT @free_taheri: Mr #Zeid answers Mohammad Ali Taheri students' question on #HumanRightsDay live Facebook globl conversation<U+0085>",103,FALSE,FALSE,807678226952781824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:49 +0000 2016",NA,NA,"en",8,FALSE,"<U+06A9><U+0631><U+0647> <U+0632><U+0645><U+06CC><U+0646>",764128113123004416,"<U+0645><U+062D><U+0645><U+062F> <U+0639><U+0644><U+06CC> <U+0637><U+0627><U+0647><U+0631><U+06CC>",FALSE,"Fri Aug 12 15:55:13 +0000 2016",3689,99,5,FALSE,NA,"<U+0645><U+062D><U+0645><U+062F>",NA,"fa",NA,83,"89Db3PFzt06s3P8",NA,NA
"RT @ColeLedford11: Love is a human right, not a political statement. <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>#HumanRightsDay",29,FALSE,FALSE,807678227292585984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 20:07:49 +0000 2016",NA,NA,"en",1,FALSE,"Lakehead University",2440865137,"May the wind under your wings bear you where the sun sails and the moon walks. - Tolkien",FALSE,"Sun Apr 13 01:57:25 +0000 2014",2137,145,2165,FALSE,NA,"Anna-Rose",NA,"en",NA,133,"rosie_clarke1",NA,NA
"RT @HadiAlabdallah: <U+0641><U+064A> <U+0627><U+0644><U+064A><U+0648><U+0645> <U+0627><U+0644><U+0639><U+0627><U+0644><U+0645><U+064A> <U+0644><U+062D><U+0642><U+0648><U+0642> <U+0627><U+0644><U+0625><U+0646><U+0633><U+0627><U+0646> .. #<U+0633><U+0648><U+0631><U+064A><U+0627> <U+0628><U+0644><U+0627> <U+0625><U+0646><U+0633><U+0627><U+0646> !
#HumanRightsDay https://t.co/ZzvBFPui3C",129,FALSE,FALSE,807678227212857344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:49 +0000 2016",NA,NA,"ar",46,FALSE,"bani jamrah",340744797,"Everyone thinks of changing the world,
But no one thinks of changing himself",TRUE,"Sat Jul 23 05:41:29 +0000 2011",101764,930,15417,FALSE,NA,"ummer_abraham","Quito","en",-18000,1654,"ummer_abraham1",NA,NA
"RT @apurposefulwife: On #HumanRightsDay we need to call out terrorists organizations like #BlackLivesMatter https://t.co/1SikSXL59n",2,FALSE,FALSE,807678229440069632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:50 +0000 2016",NA,NA,"en",41,FALSE,"Conservative America",1650939342,"#Christian #NRAMom   Anti-#gunsense  Pro self-defense. #ChurchSecurity team member. #BlueLivesMatter",FALSE,"Tue Aug 06 18:45:25 +0000 2013",32363,957,38586,FALSE,NA,"Torvi","Central Time (US & Canada)","en",-21600,399,"shieldmaidn",NA,NA
"RT @free_taheri: Continued protests of Mohammad Ali Taheri's students in #Iranian  cities #Isfahan Dec9, #FreeTaheri #HumanRightsDay<U+0085>",107,FALSE,FALSE,807678230060826624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:50 +0000 2016",NA,NA,"en",8,FALSE,"<U+06A9><U+0631><U+0647> <U+0632><U+0645><U+06CC><U+0646>",764128113123004416,"<U+0645><U+062D><U+0645><U+062F> <U+0639><U+0644><U+06CC> <U+0637><U+0627><U+0647><U+0631><U+06CC>",FALSE,"Fri Aug 12 15:55:13 +0000 2016",3693,99,5,FALSE,NA,"<U+0645><U+062D><U+0645><U+062F>",NA,"fa",NA,83,"89Db3PFzt06s3P8",NA,NA
"RT @SaqibBaloch9: On #HumanRightsDay  Baloch are facing #InhumanTorture by #Pakistan's Armed forces and Intelligence Agencies.
@hrw<U+0085>",7,FALSE,FALSE,807678232896139264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 20:07:51 +0000 2016",NA,NA,"en",24,FALSE,"Occupied Balochistan",4144319532,"#StopBalochGenocide 
Stop Killing And Dumping Baloch Youth #DownWithPakistan 
#UNInterveneInBalochistan",FALSE,"Fri Nov 06 09:01:56 +0000 2015",8551,313,1462,FALSE,"http://twiends.com/saif0137","Saif Baloch",NA,"en",NA,441,"Saif0137",NA,NA
"#HumanRightsDay #VAW #indigenousrightsnow #LGBTQ #AsylumSeekers #indefiniteDetention #solitaryConfinement #torture<U+0085> https://t.co/EmGIt5cKTP",0,FALSE,TRUE,807678232489181184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 20:07:51 +0000 2016",NA,NA,"und",121,FALSE,"Anonoland",63366669,"I work for anonymous as a freewheeling freelancer",FALSE,"Thu Aug 06 04:12:07 +0000 2009",18580,331,7065,FALSE,"https://sites.google.com/site/psychocatdemo/","Dame Stephenie Jones","Sydney","en",39600,367,"venVirupa",NA,NA
